Force,E,v,Start,Displacement
100.000000,29300.000000,0.190000,0.948317,0.949794
100.000000,29300.000000,0.200000,0.948378,0.949867
100.000000,29300.000000,0.210000,0.948446,0.949949
100.000000,29300.000000,0.220000,0.948522,0.950040
100.000000,29300.000000,0.230000,0.948607,0.950139
100.000000,29300.000000,0.240000,0.948700,0.950248
100.000000,29300.000000,0.250000,0.948803,0.950367
100.000000,29300.000000,0.260000,0.948916,0.950496
100.000000,29300.000000,0.270000,0.949038,0.950637
100.000000,29300.000000,0.280000,0.949172,0.950791
100.000000,29300.000000,0.290000,0.949318,0.950957
100.000000,29300.000000,0.300000,0.949476,0.951138
100.000000,29300.000000,0.310000,0.949648,0.951335
100.000000,29300.000000,0.320000,0.949834,0.951548
100.000000,29300.000000,0.330000,0.950036,0.951780
100.000000,29300.000000,0.340000,0.950256,0.952033
100.000000,29300.000000,0.350000,0.950494,0.952308
100.000000,29300.000000,0.360000,0.950753,0.952609
100.000000,29300.000000,0.370000,0.951036,0.952940
100.000000,29300.000000,0.380000,0.951345,0.953304
100.000000,29300.000000,0.390000,0.951685,0.953707
100.000000,29300.000000,0.400000,0.952060,0.954156
100.000000,29300.000000,0.410000,0.952476,0.954661
100.000000,29300.000000,0.420000,0.952943,0.955233
100.000000,29300.000000,0.430000,0.953473,0.955890
100.000000,29300.000000,0.440000,0.954083,0.956658
100.000000,29300.000000,0.450000,0.954802,0.957576
100.000000,29300.000000,0.460000,0.955677,0.958708
100.000000,29300.000000,0.470000,0.956802,0.960172
100.000000,29300.000000,0.480000,0.958392,0.962224
100.000000,29300.000000,0.490000,0.961178,0.965612
100.000000,29400.000000,0.000000,0.948498,0.949751
100.000000,29400.000000,0.010000,0.948452,0.949716
100.000000,29400.000000,0.020000,0.948411,0.949686
100.000000,29400.000000,0.030000,0.948374,0.949661
100.000000,29400.000000,0.040000,0.948342,0.949640
100.000000,29400.000000,0.050000,0.948315,0.949623
100.000000,29400.000000,0.060000,0.948292,0.949612
100.000000,29400.000000,0.070000,0.948274,0.949605
100.000000,29400.000000,0.080000,0.948261,0.949603
100.000000,29400.000000,0.090000,0.948254,0.949607
100.000000,29400.000000,0.100000,0.948251,0.949615
100.000000,29400.000000,0.110000,0.948254,0.949630
100.000000,29400.000000,0.120000,0.948262,0.949649
100.000000,29400.000000,0.130000,0.948277,0.949675
100.000000,29400.000000,0.140000,0.948297,0.949707
100.000000,29400.000000,0.150000,0.948323,0.949745
100.000000,29400.000000,0.160000,0.948355,0.949789
100.000000,29400.000000,0.170000,0.948395,0.949841
100.000000,29400.000000,0.180000,0.948440,0.949899
100.000000,29400.000000,0.190000,0.948493,0.949965
100.000000,29400.000000,0.200000,0.948554,0.950038
100.000000,29400.000000,0.210000,0.948621,0.950119
100.000000,29400.000000,0.220000,0.948697,0.950209
100.000000,29400.000000,0.230000,0.948782,0.950308
100.000000,29400.000000,0.240000,0.948875,0.950417
100.000000,29400.000000,0.250000,0.948977,0.950535
100.000000,29400.000000,0.260000,0.949089,0.950665
100.000000,29400.000000,0.270000,0.949212,0.950805
100.000000,29400.000000,0.280000,0.949345,0.950958
100.000000,29400.000000,0.290000,0.949490,0.951124
100.000000,29400.000000,0.300000,0.949648,0.951305
100.000000,29400.000000,0.310000,0.949819,0.951500
100.000000,29400.000000,0.320000,0.950005,0.951713
100.000000,29400.000000,0.330000,0.950206,0.951944
100.000000,29400.000000,0.340000,0.950425,0.952196
100.000000,29400.000000,0.350000,0.950662,0.952470
100.000000,29400.000000,0.360000,0.950921,0.952771
100.000000,29400.000000,0.370000,0.951202,0.953100
100.000000,29400.000000,0.380000,0.951511,0.953463
100.000000,29400.000000,0.390000,0.951849,0.953865
100.000000,29400.000000,0.400000,0.952223,0.954312
100.000000,29400.000000,0.410000,0.952638,0.954815
100.000000,29400.000000,0.420000,0.953103,0.955385
100.000000,29400.000000,0.430000,0.953631,0.956040
100.000000,29400.000000,0.440000,0.954239,0.956806
100.000000,29400.000000,0.450000,0.954955,0.957720
100.000000,29400.000000,0.460000,0.955828,0.958848
100.000000,29400.000000,0.470000,0.956949,0.960308
100.000000,29400.000000,0.480000,0.958534,0.962352
100.000000,29400.000000,0.490000,0.961310,0.965729
100.000000,29500.000000,0.000000,0.948673,0.949921
100.000000,29500.000000,0.010000,0.948627,0.949887
100.000000,29500.000000,0.020000,0.948586,0.949857
100.000000,29500.000000,0.030000,0.948549,0.949831
100.000000,29500.000000,0.040000,0.948517,0.949810
100.000000,29500.000000,0.050000,0.948490,0.949794
100.000000,29500.000000,0.060000,0.948467,0.949782
100.000000,29500.000000,0.070000,0.948449,0.949776
100.000000,29500.000000,0.080000,0.948437,0.949774
100.000000,29500.000000,0.090000,0.948429,0.949777
100.000000,29500.000000,0.100000,0.948426,0.949786
100.000000,29500.000000,0.110000,0.948429,0.949800
100.000000,29500.000000,0.120000,0.948438,0.949820
100.000000,29500.000000,0.130000,0.948452,0.949846
100.000000,29500.000000,0.140000,0.948472,0.949877
100.000000,29500.000000,0.150000,0.948498,0.949915
100.000000,29500.000000,0.160000,0.948531,0.949960
100.000000,29500.000000,0.170000,0.948569,0.950011
100.000000,29500.000000,0.180000,0.948615,0.950069
100.000000,29500.000000,0.190000,0.948668,0.950134
100.000000,29500.000000,0.200000,0.948728,0.950207
100.000000,29500.000000,0.210000,0.948796,0.950289
100.000000,29500.000000,0.220000,0.948871,0.950378
100.000000,29500.000000,0.230000,0.948955,0.950477
100.000000,29500.000000,0.240000,0.949048,0.950585
100.000000,29500.000000,0.250000,0.949150,0.950703
100.000000,29500.000000,0.260000,0.949262,0.950832
100.000000,29500.000000,0.270000,0.949384,0.950972
100.000000,29500.000000,0.280000,0.949517,0.951124
100.000000,29500.000000,0.290000,0.949662,0.951290
100.000000,29500.000000,0.300000,0.949819,0.951470
100.000000,29500.000000,0.310000,0.949989,0.951665
100.000000,29500.000000,0.320000,0.950174,0.951877
100.000000,29500.000000,0.330000,0.950375,0.952107
100.000000,29500.000000,0.340000,0.950593,0.952358
100.000000,29500.000000,0.350000,0.950830,0.952632
100.000000,29500.000000,0.360000,0.951087,0.952931
100.000000,29500.000000,0.370000,0.951368,0.953259
100.000000,29500.000000,0.380000,0.951675,0.953621
100.000000,29500.000000,0.390000,0.952012,0.954021
100.000000,29500.000000,0.400000,0.952385,0.954467
100.000000,29500.000000,0.410000,0.952798,0.954968
100.000000,29500.000000,0.420000,0.953262,0.955536
100.000000,29500.000000,0.430000,0.953788,0.956189
100.000000,29500.000000,0.440000,0.954394,0.956952
100.000000,29500.000000,0.450000,0.955108,0.957863
100.000000,29500.000000,0.460000,0.955978,0.958988
100.000000,29500.000000,0.470000,0.957095,0.960442
100.000000,29500.000000,0.480000,0.958674,0.962480
100.000000,29500.000000,0.490000,0.961441,0.965845
100.000000,29600.000000,0.000000,0.948846,0.950090
100.000000,29600.000000,0.010000,0.948801,0.950056
100.000000,29600.000000,0.020000,0.948760,0.950026
100.000000,29600.000000,0.030000,0.948723,0.950001
100.000000,29600.000000,0.040000,0.948691,0.949980
100.000000,29600.000000,0.050000,0.948664,0.949964
100.000000,29600.000000,0.060000,0.948641,0.949952
100.000000,29600.000000,0.070000,0.948624,0.949945
100.000000,29600.000000,0.080000,0.948611,0.949944
100.000000,29600.000000,0.090000,0.948603,0.949947
100.000000,29600.000000,0.100000,0.948601,0.949956
100.000000,29600.000000,0.110000,0.948604,0.949970
100.000000,29600.000000,0.120000,0.948612,0.949990
100.000000,29600.000000,0.130000,0.948626,0.950015
100.000000,29600.000000,0.140000,0.948646,0.950047
100.000000,29600.000000,0.150000,0.948672,0.950084
100.000000,29600.000000,0.160000,0.948704,0.950129
100.000000,29600.000000,0.170000,0.948743,0.950179
100.000000,29600.000000,0.180000,0.948789,0.950237
100.000000,29600.000000,0.190000,0.948841,0.950303
100.000000,29600.000000,0.200000,0.948901,0.950376
100.000000,29600.000000,0.210000,0.948969,0.950456
100.000000,29600.000000,0.220000,0.949044,0.950546
100.000000,29600.000000,0.230000,0.949128,0.950644
100.000000,29600.000000,0.240000,0.949220,0.950752
100.000000,29600.000000,0.250000,0.949322,0.950870
100.000000,29600.000000,0.260000,0.949433,0.950998
100.000000,29600.000000,0.270000,0.949555,0.951138
100.000000,29600.000000,0.280000,0.949688,0.951290
100.000000,29600.000000,0.290000,0.949832,0.951455
100.000000,29600.000000,0.300000,0.949988,0.951634
100.000000,29600.000000,0.310000,0.950158,0.951828
100.000000,29600.000000,0.320000,0.950343,0.952039
100.000000,29600.000000,0.330000,0.950543,0.952269
100.000000,29600.000000,0.340000,0.950760,0.952519
100.000000,29600.000000,0.350000,0.950996,0.952792
100.000000,29600.000000,0.360000,0.951252,0.953090
100.000000,29600.000000,0.370000,0.951532,0.953417
100.000000,29600.000000,0.380000,0.951838,0.953777
100.000000,29600.000000,0.390000,0.952174,0.954176
100.000000,29600.000000,0.400000,0.952546,0.954621
100.000000,29600.000000,0.410000,0.952958,0.955120
100.000000,29600.000000,0.420000,0.953420,0.955687
100.000000,29600.000000,0.430000,0.953944,0.956337
100.000000,29600.000000,0.440000,0.954548,0.957097
100.000000,29600.000000,0.450000,0.955260,0.958006
100.000000,29600.000000,0.460000,0.956127,0.959126
100.000000,29600.000000,0.470000,0.957240,0.960576
100.000000,29600.000000,0.480000,0.958814,0.962607
100.000000,29600.000000,0.490000,0.961571,0.965961
100.000000,29700.000000,0.000000,0.949018,0.950258
100.000000,29700.000000,0.010000,0.948973,0.950224
100.000000,29700.000000,0.020000,0.948932,0.950194
100.000000,29700.000000,0.030000,0.948896,0.950169
100.000000,29700.000000,0.040000,0.948864,0.950148
100.000000,29700.000000,0.050000,0.948837,0.950132
100.000000,29700.000000,0.060000,0.948814,0.950121
100.000000,29700.000000,0.070000,0.948797,0.950114
100.000000,29700.000000,0.080000,0.948784,0.950112
100.000000,29700.000000,0.090000,0.948776,0.950116
100.000000,29700.000000,0.100000,0.948774,0.950124
100.000000,29700.000000,0.110000,0.948777,0.950138
100.000000,29700.000000,0.120000,0.948785,0.950158
100.000000,29700.000000,0.130000,0.948799,0.950183
100.000000,29700.000000,0.140000,0.948819,0.950215
100.000000,29700.000000,0.150000,0.948845,0.950252
100.000000,29700.000000,0.160000,0.948877,0.950296
100.000000,29700.000000,0.170000,0.948916,0.950347
100.000000,29700.000000,0.180000,0.948961,0.950405
100.000000,29700.000000,0.190000,0.949014,0.950470
100.000000,29700.000000,0.200000,0.949073,0.950543
100.000000,29700.000000,0.210000,0.949140,0.950623
100.000000,29700.000000,0.220000,0.949216,0.950712
100.000000,29700.000000,0.230000,0.949299,0.950810
100.000000,29700.000000,0.240000,0.949391,0.950918
100.000000,29700.000000,0.250000,0.949493,0.951035
100.000000,29700.000000,0.260000,0.949604,0.951163
100.000000,29700.000000,0.270000,0.949725,0.951302
100.000000,29700.000000,0.280000,0.949857,0.951454
100.000000,29700.000000,0.290000,0.950001,0.951618
100.000000,29700.000000,0.300000,0.950157,0.951796
100.000000,29700.000000,0.310000,0.950326,0.951990
100.000000,29700.000000,0.320000,0.950510,0.952201
100.000000,29700.000000,0.330000,0.950709,0.952430
100.000000,29700.000000,0.340000,0.950926,0.952679
100.000000,29700.000000,0.350000,0.951161,0.952950
100.000000,29700.000000,0.360000,0.951416,0.953248
100.000000,29700.000000,0.370000,0.951695,0.953574
100.000000,29700.000000,0.380000,0.952000,0.953933
100.000000,29700.000000,0.390000,0.952336,0.954331
100.000000,29700.000000,0.400000,0.952705,0.954774
100.000000,29700.000000,0.410000,0.953116,0.955271
100.000000,29700.000000,0.420000,0.953577,0.955836
100.000000,29700.000000,0.430000,0.954099,0.956484
100.000000,29700.000000,0.440000,0.954701,0.957242
100.000000,29700.000000,0.450000,0.955410,0.958147
100.000000,29700.000000,0.460000,0.956274,0.959264
100.000000,29700.000000,0.470000,0.957384,0.960709
100.000000,29700.000000,0.480000,0.958953,0.962733
100.000000,29700.000000,0.490000,0.961700,0.966075
100.000000,29800.000000,0.000000,0.949189,0.950425
100.000000,29800.000000,0.010000,0.949144,0.950391
100.000000,29800.000000,0.020000,0.949104,0.950362
100.000000,29800.000000,0.030000,0.949067,0.950336
100.000000,29800.000000,0.040000,0.949036,0.950316
100.000000,29800.000000,0.050000,0.949009,0.950299
100.000000,29800.000000,0.060000,0.948986,0.950288
100.000000,29800.000000,0.070000,0.948968,0.950281
100.000000,29800.000000,0.080000,0.948956,0.950280
100.000000,29800.000000,0.090000,0.948948,0.950283
100.000000,29800.000000,0.100000,0.948946,0.950292
100.000000,29800.000000,0.110000,0.948949,0.950306
100.000000,29800.000000,0.120000,0.948957,0.950325
100.000000,29800.000000,0.130000,0.948971,0.950351
100.000000,29800.000000,0.140000,0.948991,0.950382
100.000000,29800.000000,0.150000,0.949017,0.950419
100.000000,29800.000000,0.160000,0.949049,0.950463
100.000000,29800.000000,0.170000,0.949087,0.950514
100.000000,29800.000000,0.180000,0.949132,0.950571
100.000000,29800.000000,0.190000,0.949185,0.950636
100.000000,29800.000000,0.200000,0.949244,0.950709
100.000000,29800.000000,0.210000,0.949311,0.950789
100.000000,29800.000000,0.220000,0.949386,0.950878
100.000000,29800.000000,0.230000,0.949469,0.950975
100.000000,29800.000000,0.240000,0.949561,0.951082
100.000000,29800.000000,0.250000,0.949662,0.951199
100.000000,29800.000000,0.260000,0.949773,0.951327
100.000000,29800.000000,0.270000,0.949893,0.951466
100.000000,29800.000000,0.280000,0.950025,0.951616
100.000000,29800.000000,0.290000,0.950168,0.951780
100.000000,29800.000000,0.300000,0.950324,0.951958
100.000000,29800.000000,0.310000,0.950493,0.952151
100.000000,29800.000000,0.320000,0.950676,0.952361
100.000000,29800.000000,0.330000,0.950875,0.952589
100.000000,29800.000000,0.340000,0.951090,0.952838
100.000000,29800.000000,0.350000,0.951325,0.953108
100.000000,29800.000000,0.360000,0.951579,0.953405
100.000000,29800.000000,0.370000,0.951857,0.953730
100.000000,29800.000000,0.380000,0.952162,0.954088
100.000000,29800.000000,0.390000,0.952495,0.954484
100.000000,29800.000000,0.400000,0.952864,0.954926
100.000000,29800.000000,0.410000,0.953274,0.955422
100.000000,29800.000000,0.420000,0.953733,0.955984
100.000000,29800.000000,0.430000,0.954253,0.956630
100.000000,29800.000000,0.440000,0.954853,0.957385
100.000000,29800.000000,0.450000,0.955560,0.958288
100.000000,29800.000000,0.460000,0.956421,0.959400
100.000000,29800.000000,0.470000,0.957527,0.960840
100.000000,29800.000000,0.480000,0.959090,0.962858
100.000000,29800.000000,0.490000,0.961829,0.966189
100.000000,29900.000000,0.000000,0.949359,0.950591
100.000000,29900.000000,0.010000,0.949314,0.950557
100.000000,29900.000000,0.020000,0.949274,0.950528
100.000000,29900.000000,0.030000,0.949238,0.950502
100.000000,29900.000000,0.040000,0.949206,0.950482
100.000000,29900.000000,0.050000,0.949179,0.950466
100.000000,29900.000000,0.060000,0.949157,0.950454
100.000000,29900.000000,0.070000,0.949139,0.950448
100.000000,29900.000000,0.080000,0.949126,0.950446
100.000000,29900.000000,0.090000,0.949119,0.950449
100.000000,29900.000000,0.100000,0.949116,0.950458
100.000000,29900.000000,0.110000,0.949119,0.950472
100.000000,29900.000000,0.120000,0.949128,0.950491
100.000000,29900.000000,0.130000,0.949142,0.950517
100.000000,29900.000000,0.140000,0.949161,0.950548
100.000000,29900.000000,0.150000,0.949187,0.950585
100.000000,29900.000000,0.160000,0.949219,0.950629
100.000000,29900.000000,0.170000,0.949257,0.950679
100.000000,29900.000000,0.180000,0.949303,0.950737
100.000000,29900.000000,0.190000,0.949355,0.950801
100.000000,29900.000000,0.200000,0.949414,0.950873
100.000000,29900.000000,0.210000,0.949481,0.950954
100.000000,29900.000000,0.220000,0.949555,0.951042
100.000000,29900.000000,0.230000,0.949638,0.951139
100.000000,29900.000000,0.240000,0.949730,0.951246
100.000000,29900.000000,0.250000,0.949830,0.951363
100.000000,29900.000000,0.260000,0.949941,0.951490
100.000000,29900.000000,0.270000,0.950061,0.951628
100.000000,29900.000000,0.280000,0.950192,0.951778
100.000000,29900.000000,0.290000,0.950335,0.951942
100.000000,29900.000000,0.300000,0.950490,0.952119
100.000000,29900.000000,0.310000,0.950658,0.952311
100.000000,29900.000000,0.320000,0.950841,0.952520
100.000000,29900.000000,0.330000,0.951039,0.952748
100.000000,29900.000000,0.340000,0.951254,0.952995
100.000000,29900.000000,0.350000,0.951487,0.953265
100.000000,29900.000000,0.360000,0.951741,0.953560
100.000000,29900.000000,0.370000,0.952018,0.953884
100.000000,29900.000000,0.380000,0.952322,0.954241
100.000000,29900.000000,0.390000,0.952654,0.954636
100.000000,29900.000000,0.400000,0.953022,0.955076
100.000000,29900.000000,0.410000,0.953430,0.955571
100.000000,29900.000000,0.420000,0.953887,0.956131
100.000000,29900.000000,0.430000,0.954406,0.956775
100.000000,29900.000000,0.440000,0.955004,0.957528
100.000000,29900.000000,0.450000,0.955709,0.958427
100.000000,29900.000000,0.460000,0.956567,0.959536
100.000000,29900.000000,0.470000,0.957669,0.960971
100.000000,29900.000000,0.480000,0.959227,0.962982
100.000000,29900.000000,0.490000,0.961957,0.966302
100.000000,30000.000000,0.000000,0.949528,0.950756
100.000000,30000.000000,0.010000,0.949483,0.950722
100.000000,30000.000000,0.020000,0.949443,0.950692
100.000000,30000.000000,0.030000,0.949407,0.950667
100.000000,30000.000000,0.040000,0.949375,0.950647
100.000000,30000.000000,0.050000,0.949348,0.950631
100.000000,30000.000000,0.060000,0.949326,0.950619
100.000000,30000.000000,0.070000,0.949309,0.950613
100.000000,30000.000000,0.080000,0.949296,0.950611
100.000000,30000.000000,0.090000,0.949288,0.950614
100.000000,30000.000000,0.100000,0.949286,0.950623
100.000000,30000.000000,0.110000,0.949289,0.950637
100.000000,30000.000000,0.120000,0.949297,0.950656
100.000000,30000.000000,0.130000,0.949311,0.950682
100.000000,30000.000000,0.140000,0.949331,0.950713
100.000000,30000.000000,0.150000,0.949356,0.950750
100.000000,30000.000000,0.160000,0.949388,0.950794
100.000000,30000.000000,0.170000,0.949427,0.950844
100.000000,30000.000000,0.180000,0.949472,0.950901
100.000000,30000.000000,0.190000,0.949523,0.950965
100.000000,30000.000000,0.200000,0.949582,0.951037
100.000000,30000.000000,0.210000,0.949649,0.951117
100.000000,30000.000000,0.220000,0.949723,0.951205
100.000000,30000.000000,0.230000,0.949806,0.951302
100.000000,30000.000000,0.240000,0.949897,0.951409
100.000000,30000.000000,0.250000,0.949998,0.951525
100.000000,30000.000000,0.260000,0.950107,0.951651
100.000000,30000.000000,0.270000,0.950228,0.951789
100.000000,30000.000000,0.280000,0.950358,0.951939
100.000000,30000.000000,0.290000,0.950501,0.952102
100.000000,30000.000000,0.300000,0.950655,0.952278
100.000000,30000.000000,0.310000,0.950823,0.952470
100.000000,30000.000000,0.320000,0.951005,0.952679
100.000000,30000.000000,0.330000,0.951202,0.952905
100.000000,30000.000000,0.340000,0.951416,0.953152
100.000000,30000.000000,0.350000,0.951649,0.953421
100.000000,30000.000000,0.360000,0.951902,0.953715
100.000000,30000.000000,0.370000,0.952178,0.954038
100.000000,30000.000000,0.380000,0.952480,0.954394
100.000000,30000.000000,0.390000,0.952812,0.954787
100.000000,30000.000000,0.400000,0.953178,0.955226
100.000000,30000.000000,0.410000,0.953585,0.955719
100.000000,30000.000000,0.420000,0.954041,0.956278
100.000000,30000.000000,0.430000,0.954558,0.956919
100.000000,30000.000000,0.440000,0.955154,0.957669
100.000000,30000.000000,0.450000,0.955856,0.958566
100.000000,30000.000000,0.460000,0.956711,0.959671
100.000000,30000.000000,0.470000,0.957810,0.961101
100.000000,30000.000000,0.480000,0.959363,0.963105
100.000000,30000.000000,0.490000,0.962083,0.966415
100.000000,30100.000000,0.000000,0.949696,0.950919
100.000000,30100.000000,0.010000,0.949651,0.950886
100.000000,30100.000000,0.020000,0.949611,0.950856
100.000000,30100.000000,0.030000,0.949575,0.950831
100.000000,30100.000000,0.040000,0.949544,0.950811
100.000000,30100.000000,0.050000,0.949517,0.950795
100.000000,30100.000000,0.060000,0.949495,0.950783
100.000000,30100.000000,0.070000,0.949477,0.950777
100.000000,30100.000000,0.080000,0.949465,0.950775
100.000000,30100.000000,0.090000,0.949457,0.950779
100.000000,30100.000000,0.100000,0.949455,0.950787
100.000000,30100.000000,0.110000,0.949457,0.950801
100.000000,30100.000000,0.120000,0.949466,0.950820
100.000000,30100.000000,0.130000,0.949479,0.950845
100.000000,30100.000000,0.140000,0.949499,0.950876
100.000000,30100.000000,0.150000,0.949525,0.950914
100.000000,30100.000000,0.160000,0.949556,0.950957
100.000000,30100.000000,0.170000,0.949595,0.951007
100.000000,30100.000000,0.180000,0.949639,0.951064
100.000000,30100.000000,0.190000,0.949691,0.951128
100.000000,30100.000000,0.200000,0.949750,0.951200
100.000000,30100.000000,0.210000,0.949816,0.951279
100.000000,30100.000000,0.220000,0.949890,0.951367
100.000000,30100.000000,0.230000,0.949973,0.951464
100.000000,30100.000000,0.240000,0.950064,0.951570
100.000000,30100.000000,0.250000,0.950164,0.951686
100.000000,30100.000000,0.260000,0.950273,0.951812
100.000000,30100.000000,0.270000,0.950393,0.951949
100.000000,30100.000000,0.280000,0.950523,0.952099
100.000000,30100.000000,0.290000,0.950665,0.952261
100.000000,30100.000000,0.300000,0.950819,0.952437
100.000000,30100.000000,0.310000,0.950986,0.952628
100.000000,30100.000000,0.320000,0.951168,0.952836
100.000000,30100.000000,0.330000,0.951364,0.953062
100.000000,30100.000000,0.340000,0.951578,0.953308
100.000000,30100.000000,0.350000,0.951810,0.953576
100.000000,30100.000000,0.360000,0.952062,0.953869
100.000000,30100.000000,0.370000,0.952337,0.954191
100.000000,30100.000000,0.380000,0.952638,0.954545
100.000000,30100.000000,0.390000,0.952969,0.954938
100.000000,30100.000000,0.400000,0.953334,0.955375
100.000000,30100.000000,0.410000,0.953739,0.955866
100.000000,30100.000000,0.420000,0.954194,0.956423
100.000000,30100.000000,0.430000,0.954709,0.957063
100.000000,30100.000000,0.440000,0.955303,0.957810
100.000000,30100.000000,0.450000,0.956003,0.958703
100.000000,30100.000000,0.460000,0.956855,0.959805
100.000000,30100.000000,0.470000,0.957950,0.961231
100.000000,30100.000000,0.480000,0.959498,0.963228
100.000000,30100.000000,0.490000,0.962209,0.966526
100.000000,30200.000000,0.000000,0.949862,0.951082
100.000000,30200.000000,0.010000,0.949818,0.951048
100.000000,30200.000000,0.020000,0.949778,0.951019
100.000000,30200.000000,0.030000,0.949742,0.950994
100.000000,30200.000000,0.040000,0.949711,0.950974
100.000000,30200.000000,0.050000,0.949684,0.950958
100.000000,30200.000000,0.060000,0.949662,0.950946
100.000000,30200.000000,0.070000,0.949644,0.950940
100.000000,30200.000000,0.080000,0.949632,0.950938
100.000000,30200.000000,0.090000,0.949624,0.950942
100.000000,30200.000000,0.100000,0.949622,0.950950
100.000000,30200.000000,0.110000,0.949625,0.950964
100.000000,30200.000000,0.120000,0.949633,0.950983
100.000000,30200.000000,0.130000,0.949647,0.951008
100.000000,30200.000000,0.140000,0.949666,0.951039
100.000000,30200.000000,0.150000,0.949692,0.951076
100.000000,30200.000000,0.160000,0.949724,0.951119
100.000000,30200.000000,0.170000,0.949762,0.951169
100.000000,30200.000000,0.180000,0.949806,0.951226
100.000000,30200.000000,0.190000,0.949858,0.951290
100.000000,30200.000000,0.200000,0.949916,0.951361
100.000000,30200.000000,0.210000,0.949982,0.951441
100.000000,30200.000000,0.220000,0.950056,0.951528
100.000000,30200.000000,0.230000,0.950138,0.951625
100.000000,30200.000000,0.240000,0.950229,0.951730
100.000000,30200.000000,0.250000,0.950329,0.951846
100.000000,30200.000000,0.260000,0.950438,0.951972
100.000000,30200.000000,0.270000,0.950557,0.952108
100.000000,30200.000000,0.280000,0.950687,0.952257
100.000000,30200.000000,0.290000,0.950828,0.952419
100.000000,30200.000000,0.300000,0.950982,0.952595
100.000000,30200.000000,0.310000,0.951149,0.952785
100.000000,30200.000000,0.320000,0.951329,0.952992
100.000000,30200.000000,0.330000,0.951525,0.953217
100.000000,30200.000000,0.340000,0.951738,0.953462
100.000000,30200.000000,0.350000,0.951969,0.953729
100.000000,30200.000000,0.360000,0.952221,0.954022
100.000000,30200.000000,0.370000,0.952495,0.954342
100.000000,30200.000000,0.380000,0.952795,0.954696
100.000000,30200.000000,0.390000,0.953125,0.955087
100.000000,30200.000000,0.400000,0.953488,0.955523
100.000000,30200.000000,0.410000,0.953893,0.956012
100.000000,30200.000000,0.420000,0.954346,0.956567
100.000000,30200.000000,0.430000,0.954859,0.957205
100.000000,30200.000000,0.440000,0.955451,0.957950
100.000000,30200.000000,0.450000,0.956149,0.958840
100.000000,30200.000000,0.460000,0.956998,0.959938
100.000000,30200.000000,0.470000,0.958090,0.961359
100.000000,30200.000000,0.480000,0.959632,0.963350
100.000000,30200.000000,0.490000,0.962334,0.966637
100.000000,30300.000000,0.000000,0.950028,0.951243
100.000000,30300.000000,0.010000,0.949983,0.951210
100.000000,30300.000000,0.020000,0.949944,0.951181
100.000000,30300.000000,0.030000,0.949908,0.951156
100.000000,30300.000000,0.040000,0.949877,0.951135
100.000000,30300.000000,0.050000,0.949850,0.951120
100.000000,30300.000000,0.060000,0.949828,0.951108
100.000000,30300.000000,0.070000,0.949811,0.951102
100.000000,30300.000000,0.080000,0.949798,0.951100
100.000000,30300.000000,0.090000,0.949791,0.951103
100.000000,30300.000000,0.100000,0.949788,0.951112
100.000000,30300.000000,0.110000,0.949791,0.951126
100.000000,30300.000000,0.120000,0.949799,0.951145
100.000000,30300.000000,0.130000,0.949813,0.951170
100.000000,30300.000000,0.140000,0.949832,0.951201
100.000000,30300.000000,0.150000,0.949858,0.951238
100.000000,30300.000000,0.160000,0.949889,0.951281
100.000000,30300.000000,0.170000,0.949927,0.951330
100.000000,30300.000000,0.180000,0.949972,0.951387
100.000000,30300.000000,0.190000,0.950023,0.951451
100.000000,30300.000000,0.200000,0.950082,0.951522
100.000000,30300.000000,0.210000,0.950148,0.951601
100.000000,30300.000000,0.220000,0.950221,0.951688
100.000000,30300.000000,0.230000,0.950303,0.951784
100.000000,30300.000000,0.240000,0.950393,0.951890
100.000000,30300.000000,0.250000,0.950493,0.952005
100.000000,30300.000000,0.260000,0.950601,0.952130
100.000000,30300.000000,0.270000,0.950720,0.952267
100.000000,30300.000000,0.280000,0.950850,0.952415
100.000000,30300.000000,0.290000,0.950991,0.952576
100.000000,30300.000000,0.300000,0.951144,0.952751
100.000000,30300.000000,0.310000,0.951310,0.952941
100.000000,30300.000000,0.320000,0.951490,0.953147
100.000000,30300.000000,0.330000,0.951685,0.953372
100.000000,30300.000000,0.340000,0.951897,0.953616
100.000000,30300.000000,0.350000,0.952128,0.953882
100.000000,30300.000000,0.360000,0.952378,0.954174
100.000000,30300.000000,0.370000,0.952652,0.954493
100.000000,30300.000000,0.380000,0.952951,0.954845
100.000000,30300.000000,0.390000,0.953279,0.955235
100.000000,30300.000000,0.400000,0.953642,0.955669
100.000000,30300.000000,0.410000,0.954045,0.956157
100.000000,30300.000000,0.420000,0.954496,0.956710
100.000000,30300.000000,0.430000,0.955008,0.957346
100.000000,30300.000000,0.440000,0.955598,0.958089
100.000000,30300.000000,0.450000,0.956293,0.958976
100.000000,30300.000000,0.460000,0.957140,0.960070
100.000000,30300.000000,0.470000,0.958228,0.961487
100.000000,30300.000000,0.480000,0.959765,0.963471
100.000000,30300.000000,0.490000,0.962459,0.966747
100.000000,30400.000000,0.000000,0.950192,0.951404
100.000000,30400.000000,0.010000,0.950148,0.951370
100.000000,30400.000000,0.020000,0.950108,0.951341
100.000000,30400.000000,0.030000,0.950073,0.951317
100.000000,30400.000000,0.040000,0.950042,0.951296
100.000000,30400.000000,0.050000,0.950015,0.951280
